task_id,query_ref,query_text,query_project,query_trade,candidate_id,candidate_ref,candidate_text,candidate_project,candidate_trade,candidate_resolution,relevance,reasoning
task_38a11594,RFI-115,"Ceiling Height in Storage Room 2076 to drop 6 Inches Ceiling Height in Storage Room 2076 to drop 6 Inches Reference: RCP Level 2/Attach Photo Question: Per discussion during our site walk on 9/25, ple",Intuitive Surgical MOB,interior/finishes,73799ff0-f146-4a5d-a92f-f2432aeffbaa,RFI-1166,B1 North Penthouse Canopy Sprinkler Design,Southline Office,,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The historical issue pertains to a sprinkler design for a canopy, which does not relate to the ceiling height adjustment for overhead utilities in the new observation."
task_38a11594,RFI-115,"Ceiling Height in Storage Room 2076 to drop 6 Inches Ceiling Height in Storage Room 2076 to drop 6 Inches Reference: RCP Level 2/Attach Photo Question: Per discussion during our site walk on 9/25, ple",Intuitive Surgical MOB,interior/finishes,81c3b69a-ba9e-4ad9-b9f5-1d2725f9b8a7,RFI-0579,"Rated bathroom walls fall under double C-Channels. C-Channels clash with top track installation and firestopping details. Should a lath basket be created to complete rated head of wall? If not, please",Southline Office,architectural,"Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Jun 7, 2023, 5:40 ",not_relevant,"The new observation pertains to a ceiling height adjustment for overhead utilities, while the historical issue involves a clash between rated bathroom walls and structural elements, making them fundamentally different problems with no useful connection."
task_2522753f,RFI-014,Floor Finish Under Door Opening at Door 1160 and 1430.2,Sutter Eden - Office TI,flooring,7843eaa1-1f7f-4ee3-8b4c-051e1043edf6,RFI-0308,"The edge of slab dimension taken from gridline GA to the opening of the shaft per the details on sheet
Please see detail 3/S7.00 attached and provide deck edge supports at the clouded locations if req",Southline Office,,"Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Mar 27, 2023, 1:09",not_relevant,"The historical issue pertains to slab edge dimensions and deck supports, which does not directly relate to the flooring finish under door openings in the new observation."
task_2522753f,RFI-014,Floor Finish Under Door Opening at Door 1160 and 1430.2,Sutter Eden - Office TI,flooring,c468a2ad-fcf1-40c4-8f81-ccea0c4ffdb6,RFI-1318,"PSD Opening at Elevator Separator Screen Confirmation 03 and 5/A7.30 SK-115A Background: On attached design detail 5/A7.30, its noted that ""No vertical or horizontal gaps bigger than 1"" except 3"" swee",Southline Office,structural,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The historical issue pertains to structural concerns related to elevator openings, while the new observation focuses on flooring finishes, indicating fundamentally different problems with no useful connection."
task_2522753f,RFI-014,Floor Finish Under Door Opening at Door 1160 and 1430.2,Sutter Eden - Office TI,flooring,e76808a8-9e42-48a5-92fc-e13daa3fe6ed,RFI-1083,"Ref: A2.07 (SI-04 dated 05.19.23), SK-1, Picture 1 Post: A2.07 (area clouded in yellow) There are many duct and pipe supports at the south east corner of the roof, see area highlighted in yellow on A2",Southline Office,"architectural, mechanical","Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation pertains to flooring issues under door openings, while the historical issue involves duct and pipe supports affecting a walk path, indicating fundamentally different problems with no useful connection."
task_2522753f,RFI-014,Floor Finish Under Door Opening at Door 1160 and 1430.2,Sutter Eden - Office TI,flooring,515a4e05-2d86-44c1-8a25-b66d7b0c8ae2,RFI-62.2,"Per RFI 62.1, it has been confirmed that a bulkhead soffit is to be added between the 11' and 9'8"" ceiling heights in the corridor. Please confirm the following: The exact height of the bulkhead soffi",CoreSite Data Center,architectural,Ashley Hill (Corgan - 10059759): Soffit to extend from deck and terminate flush with the lowered cei,not_relevant,"The new observation pertains to flooring issues under door openings, while the historical issue involves the construction of a bulkhead soffit, which does not provide relevant information or solutions for the flooring concern."
task_2522753f,RFI-014,Floor Finish Under Door Opening at Door 1160 and 1430.2,Sutter Eden - Office TI,flooring,b16ec4d2-893e-4832-bf15-803a80d0804c,RFI-1575,"Onsite - B1 East Bioretention Wall penetration detail for 6"" SD 2 and L8.06 The 6"" SD line in the bioretention area at the east side of Building 1 connects to the 4"" perforated pipe that is in between",Southline Office,,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The historical issue pertains to a bioretention wall detail and drainage connections, which is fundamentally different from the flooring issue related to door openings in the new observation."
task_2522753f,RFI-014,Floor Finish Under Door Opening at Door 1160 and 1430.2,Sutter Eden - Office TI,flooring,f6e6910a-dac8-4222-b645-b8c95c66718b,RFI-87,Stair #1 and #2 Alcove Base Waterproofing,Silicon Valley Office,,"Jordan Koop (SmithGroup, Inc - 10017650): DPR Team,
Please see attached 'RFI 0087 - Stair 1 & 2 Alco",not_relevant,"The new observation pertains to floor finish under door openings, while the historical issue involves waterproofing for stair alcoves, indicating fundamentally different problems with no useful connection."
task_2522753f,RFI-014,Floor Finish Under Door Opening at Door 1160 and 1430.2,Sutter Eden - Office TI,flooring,8ee5f07e-c049-41e1-beba-e65716c7ce16,RFI-0097,B1 L1 Mechanical Shaft Modifications,Southline Office,"mechanical, architectural","Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Nov 10, 2022, 12:4",not_relevant,"The historical issue pertains to mechanical shaft modifications, which is unrelated to flooring concerns under door openings in the new observation."
task_2522753f,RFI-014,Floor Finish Under Door Opening at Door 1160 and 1430.2,Sutter Eden - Office TI,flooring,7adad260-6b22-4a2f-8210-c855356e3a25,RFI-1170.2,PSD Added FEC's and Updated Locations_R2 2 PSD Added FEC's and Updated Locations_R2 Reference: SLP1 - RFI 1170.2 - PSD Added FEC's and Updated Locations_R2 SLP1 - RFI 1170.1 - PSD Added FEC's and Upda,Southline Office,architectural,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation pertains specifically to flooring issues under door openings, while the historical issue relates to architectural changes involving FEC locations, indicating fundamentally different problems with no useful connection."
task_2522753f,RFI-014,Floor Finish Under Door Opening at Door 1160 and 1430.2,Sutter Eden - Office TI,flooring,c489662a-f6df-4c4b-ab2c-dd50985a235d,RFI-0764,B2 Seating House HSS Frame Wall and Thickness,Southline Office,structural,,not_relevant,"The new observation pertains to flooring issues under door openings, while the historical issue involves structural framing, making them fundamentally different problems with no useful connection."
task_2522753f,RFI-014,Floor Finish Under Door Opening at Door 1160 and 1430.2,Sutter Eden - Office TI,flooring,3d414fd8-1d14-47a9-9a66-3c75ce037a17,RFI-354,Existing Sewer Line Replacement,Silicon Valley Office,,Dustin Shitanishi (Langan Engineering and Environmental Services Inc - 10066660): Langan takes no ex,not_relevant,"The new observation pertains to flooring issues under door openings, while the historical issue involves sewer line replacement, indicating fundamentally different problems with no useful connection."
task_c497c19d,RFI-15,Mass Timber - Avoid Nailing to Glue Lines,Silicon Valley Office,,0b36f4a8-8c96-42ce-85e0-0d8fc7d473cd,RFI-1633,"REF: Site - B2 Current Set: 1/L1.12A, 14/L8.05 POST: Site - B2 Current Set: 1/L1.12A, 14/L8.05 Please review the attached file. Per email correspondence, please provide a detail and layout of skateboa",Southline Office,"architectural, concrete, landscaping","Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation regarding mass timber nailing practices does not relate to the historical issue about skateboard deterrents and expansion joints in a bioretention area, as they address different materials and construction concerns."
task_c497c19d,RFI-15,Mass Timber - Avoid Nailing to Glue Lines,Silicon Valley Office,,059ede3a-7c34-49db-b370-23033c222e70,ISSUE-10,T-bar needs to be cleaned up Drawing: A2.2.2 (2ND FLOOR - REFLECTED CEILING PLAN),Abbott Alameda Office TI,,,not_relevant,"The historical issue pertains to cleaning up a T-bar in a ceiling plan, which is unrelated to the mass timber nailing concern in the new observation."
task_c497c19d,RFI-15,Mass Timber - Avoid Nailing to Glue Lines,Silicon Valley Office,,0370714f-d4eb-47ee-a012-96e96129086a,RFI-1295,"REF: Site - B2 Current Set L1.11A POST TO: Site - B2 Current Set L1.11A As shown on L1.11A of 9/27/23 Site Permit Set PCR #3, there are background elements within the concrete stairs of the B2 entry p",Southline Office,"architectural, landscaping","Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation regarding mass timber and glue lines is unrelated to the architectural and landscaping concerns about recessed LEDs in concrete stairs, indicating fundamentally different issues."
task_c497c19d,RFI-15,Mass Timber - Avoid Nailing to Glue Lines,Silicon Valley Office,,8988b750-e6fa-4ce0-a71b-5f916934f593,RFI-56,"A 24""x22"" ESS duct is to be installed at along corridor 262 to purge air from UPS rooms to the building exterior. Existing 16"" CHW piping running above restricts duct from being raised to avoid clash ",CoreSite Data Center,"architectural, mechanical",Abdul Mohi Mohammed (KW Engineering - 10059720): Shift the Branch Selector Box to the left (plan eas,not_relevant,"The new observation regarding mass timber nailing does not relate to the duct installation and clearance issues described in the historical RFI, as they pertain to different materials and construction challenges."
task_c497c19d,RFI-15,Mass Timber - Avoid Nailing to Glue Lines,Silicon Valley Office,,ca3bd762-1cfb-4abd-a652-5d43b4c84737,RFI-1604.1,Offsite - San Bruno Fiber Optic 1 Offsite - San Bruno Fiber Optic Reference Drawing: R20-SM-JT4.0 Per updated email conversation with Randy Chen response to RFI 1604 will be voided. DPR will install p,Southline Office,,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,The new observation regarding mass timber nailing practices does not relate to the historical issue about fiber optic installation and does not provide any applicable resolution or lessons.
task_c497c19d,RFI-15,Mass Timber - Avoid Nailing to Glue Lines,Silicon Valley Office,,f15e4169-d2c3-4d67-90a7-c7c6e42ae398,RFI-14,"Exhaust air is typically provided to an enclosed break/kitchen area as a means of mitigating odors, preventing them from spreading to adjacent spaces. The BOD for the project called for 100CFM to be e",Intuitive Surgical MOB,mechanical,"Felice Rosario Arrigotti (RMW Architecture + Interiors - 10024152): Glumac RFI Response:
Exhaust air",not_relevant,"The new observation regarding mass timber construction and nailing practices is unrelated to the mechanical exhaust issue in the historical RFI, as they pertain to different trades and construction concerns."
task_c497c19d,RFI-15,Mass Timber - Avoid Nailing to Glue Lines,Silicon Valley Office,,408b284a-75d1-4388-9b3f-a079987394b8,RFI-0363,Detail 1/S4.01 shows the main slab and ramp slab stopping at the face of the wall. DPR Concrete recommends to pour the main slab to the back of the wall as shown on the attached markup of detail 1/S4.,Southline Office,"concrete, structural","Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Apr 11, 2023, 8:43",not_relevant,"The new observation regarding mass timber and glue lines is fundamentally different from the historical issue about concrete slab construction and cold joints, with no direct connection or applicable resolution."
task_c497c19d,RFI-15,Mass Timber - Avoid Nailing to Glue Lines,Silicon Valley Office,,3318dbbf-3ed9-4199-bd6d-68df8350e8ce,RFI-0523,"Ref: Electrical Penetration Shop Drawing; Email Correspondence with Jonathan Chen/DES dated 05.10.23 1, 2, &3: There are penetrations on the gauge plate near ST1, ST2 & ST3 (typ on all floors). Please",Southline Office,electrical,"Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - May 19, 2023, 12:1",not_relevant,"The new observation regarding mass timber and glue lines is unrelated to the electrical penetrations and structural concerns addressed in the historical RFI, indicating no useful connection between the two issues."
task_c497c19d,RFI-15,Mass Timber - Avoid Nailing to Glue Lines,Silicon Valley Office,,8e2fda45-5a88-4b64-a1cb-3a52406ff85c,RFI-012,Soffit Top Attachment Detail at Metal Deck Flute,Sutter Eden - Office TI,,"lynette brawley (Pratt Architecture, An Architectural Corporation - 10112521): Detail 5 on Sheet S1.",not_relevant,"The new observation regarding mass timber and glue lines does not relate to the soffit attachment detail for metal deck, as they address different materials and construction methods."
task_c497c19d,RFI-15,Mass Timber - Avoid Nailing to Glue Lines,Silicon Valley Office,,de7125a9-5f81-4564-8e1c-151fac352876,RFI-9,Abbott Alameda 1420 HBP - AB Concrete and Expansion Joints at Exterior Site Confirmation,Abbott Alameda Office TI,,Ava Ghiassi: Please see attached PDF.,not_relevant,"The historical issue pertains to concrete and expansion joints, which is fundamentally different from the mass timber observation regarding nailing to glue lines, with no applicable resolution."
task_920aceae,RFI-0558,PSD EV Charger Prewired vs Conduit Only,Southline Office,,a7a8a7b6-69fe-476a-b3fd-1a4f2056c388,RFI-1702,PSD Tier 2 Elevator Lobby Conduit Re Routing Confirmation,Southline Office,"electrical, pathways, structural","Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",somewhat_relevant,"While both issues involve conduit and electrical pathways, they address different aspects of the project, so some lessons may apply but the resolution may not directly address the new observation."
task_920aceae,RFI-0558,PSD EV Charger Prewired vs Conduit Only,Southline Office,,d1b8cafd-f3cd-4a8f-85c7-a6a9d8d9d44c,RFI-0388,PSD Underground Electrical Conduit Layout,Southline Office,electrical,"Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Apr 17, 2023, 1:44",somewhat_relevant,"While both RFIs pertain to electrical infrastructure at the Southline Office project, the new observation focuses on EV charger prewiring, whereas the historical issue addresses underground conduit layout, indicating a related but not directly applicable concern."
task_920aceae,RFI-0558,PSD EV Charger Prewired vs Conduit Only,Southline Office,,31e34a34-d5c2-4fb2-973b-3e8c3ca80d88,RFI-0177,"As discussed during SEOR site visit on 12.22.22, please confirm that at locations where bottom reinforcement has sufficient room to run over pile it is acceptable to remove the (3) added bars called o",Southline Office,,"Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Dec 27, 2022, 4:38",not_relevant,"The new observation regarding EV charger prewiring and conduit does not relate to the reinforcement bar issue discussed in the historical RFI, as they address entirely different aspects of construction."
task_920aceae,RFI-0558,PSD EV Charger Prewired vs Conduit Only,Southline Office,,62ee75f2-e726-43e8-bb56-a684a146c2fe,RFI-1745.1,PSD - Obtrusions in Parking Spaces - Unique Conditions Details,Southline Office,,,somewhat_relevant,"While both issues pertain to the Southline Office project and involve parking spaces, the new observation focuses on EV charger prewiring, whereas the historical issue addresses obstructions, suggesting some related concerns but not a direct application of resolution."
task_920aceae,RFI-0558,PSD EV Charger Prewired vs Conduit Only,Southline Office,,1064bc0c-073e-43e3-85e6-01ca6523fd67,RFI-0124,B1 PSD Elevator Shaft Sprinkler Requirement,Southline Office,"fire protection, other","Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Dec 13, 2022, 2:37",not_relevant,"The new observation regarding EV charger prewiring does not relate to the fire protection requirements for an elevator shaft, indicating fundamentally different issues."
task_920aceae,RFI-0558,PSD EV Charger Prewired vs Conduit Only,Southline Office,,90b357e1-9332-428b-88de-56612fed7ab3,RFI-314,East Atrium Roofing Transition Detail,Silicon Valley Office,,"Jordan Koop (SmithGroup, Inc - 10017650): DPR Team,
Please see attached 'RFI 0314 - EW Atrium Roofin",not_relevant,"The new observation regarding EV charger prewiring does not relate to the roofing transition detail discussed in the historical issue, indicating a lack of useful connection between the two."
task_920aceae,RFI-0558,PSD EV Charger Prewired vs Conduit Only,Southline Office,,31a9895c-f4e6-4cae-8ccd-3650903de57e,RFI-8,Abbott Alameda 1420 HBP - Finish Flooring Pattern,Abbott Alameda Office TI,"architectural, interior/finishes",Ava Ghiassi: Please see attached PDF.,not_relevant,"The new observation regarding EV charger prewiring and conduit does not relate to the finish flooring pattern issue from the historical RFI, as they pertain to different aspects of construction."
task_920aceae,RFI-0558,PSD EV Charger Prewired vs Conduit Only,Southline Office,,904bf5db-257a-47d3-90b6-077942d82972,RFI-1650,Onsite - SSMH in conflict with power pole at Tanforan and Dollar 3 A&B is requesting the following: Existing power will will be undermined based on the new SSMH location. Two potential solutions are: ,Southline Office,,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The historical issue pertains to a conflict with a power pole and SSMH location, while the new observation focuses on EV charger prewiring versus conduit, indicating different concerns in construction."
task_920aceae,RFI-0558,PSD EV Charger Prewired vs Conduit Only,Southline Office,,261988dc-0866-4269-b4de-6ad7fce2480f,RFI-1849,"REF: Site - Offsite Current Set: IC-03 POST TO: Site - Offsite Current Set: IC-03 Please review the attached file. At the Huntington and Sneath Avenue intersection, there are two (2) pull boxes that W",Southline Office,electrical,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation regarding EV charger prewiring does not relate to the relocation of pull boxes due to conflicting utilities, as they address different aspects of electrical infrastructure."
task_920aceae,RFI-0558,PSD EV Charger Prewired vs Conduit Only,Southline Office,,bf1398f3-cac6-4e55-846e-823bda1ab8f4,RFI-0525,"Please confirm that intersections of rated interior walls may be built per the attached wall priority legend and per ASTM C754, where this standard does not conflict with wall priority legend noted.
P",Southline Office,architectural,"Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - May 26, 2023, 7:31",not_relevant,The new observation regarding EV charger prewiring and conduit does not relate to the architectural details and wall construction issues addressed in the historical RFI.
task_9725f0c2,ISSUE-24,Finish T-bar install Drawing: A2.2.2 (2ND FLOOR - REFLECTED CEILING PLAN),Abbott Alameda Office TI,flooring,5842e643-539f-42fb-ae53-203db2ce6f40,ISSUE-87,"Need to adjust drawer gaps, look uneven. Drawing: A2.1.2 (2ND FLOOR - CONSTRUCTION PLAN)",Abbott Alameda Office TI,painting,,not_relevant,"The new observation pertains to flooring installation, while the historical issue relates to painting and drawer gaps, indicating fundamentally different problems with no useful connection."
task_9725f0c2,ISSUE-24,Finish T-bar install Drawing: A2.2.2 (2ND FLOOR - REFLECTED CEILING PLAN),Abbott Alameda Office TI,flooring,a01337c0-3fc2-41ef-a541-1b242e67d946,ISSUE-100,Infill tile at underside of sinks Location: Women’s restroom 0218B Drawing: A2.1.2 (2ND FLOOR - CONSTRUCTION PLAN),Abbott Alameda Office TI,flooring,,somewhat_relevant,"While both issues pertain to flooring work on the same project, they address different aspects of the flooring installation, so some lessons may apply but the resolution from ISSUE-100 does not directly address the new observation."
task_9725f0c2,ISSUE-24,Finish T-bar install Drawing: A2.2.2 (2ND FLOOR - REFLECTED CEILING PLAN),Abbott Alameda Office TI,flooring,d8ca974b-5b18-47ea-b4f0-b69db75b3874,ISSUE-62,Spackle and paint touch up needed at corner Drawing: A2.1.2 (2ND FLOOR - CONSTRUCTION PLAN),Abbott Alameda Office TI,,,not_relevant,"The new observation pertains to the installation of T-bar ceilings, while the historical issue addresses spackle and paint touch-ups, indicating different aspects of construction with no direct connection."
task_9725f0c2,ISSUE-24,Finish T-bar install Drawing: A2.2.2 (2ND FLOOR - REFLECTED CEILING PLAN),Abbott Alameda Office TI,flooring,4f58e136-7d4f-468d-aa3e-e7982907787b,RFI-102,Discrepancy Between RCPs and Sheet Note 13 Discrepancy Between RCPs and Sheet Note 13 Reference: RCPs/A2.31-A2.33 Question: A discrepancy exists between RCPs and Sheet Note 13. Note 13 calls to not in,Intuitive Surgical MOB,architectural,"Felice Rosario Arrigotti (RMW Architecture + Interiors - 10024152): RMW:
Reflected Ceiling Plan Note",somewhat_relevant,"While both issues involve discrepancies related to reflected ceiling plans, the specific context and resolutions differ, suggesting that some lessons about installation practices may apply but not directly address the new observation."
task_9725f0c2,ISSUE-24,Finish T-bar install Drawing: A2.2.2 (2ND FLOOR - REFLECTED CEILING PLAN),Abbott Alameda Office TI,flooring,1e9273e5-1f0b-4d45-b9d9-4b997200b836,RFI-90,The Munters HM3 10000 Humidifiers per contract documents cannot fit in the computer room above ceiling with intended manufacturer wall mount bracket design. There is 5' from top of grid to bottom of d,CoreSite Data Center,mechanical,"Margaret Phillips (Silicon Valley Mechanical, Inc. - 10074732): See attached for new humidifier loca",not_relevant,"The new observation pertains to flooring installation, while the historical issue involves mechanical humidifier installation, making them fundamentally different issues with no useful connection."
task_9725f0c2,ISSUE-24,Finish T-bar install Drawing: A2.2.2 (2ND FLOOR - REFLECTED CEILING PLAN),Abbott Alameda Office TI,flooring,db63f375-d9c2-4941-b0f9-931a754fb3af,RFI-1585,Ref Detail 8/A8.10: Detail 8/A8.10 does not identify how to attach the glulam columns at the front face of the main entry. Please review the attached proposed attachment detail and advise if acceptabl,Southline Office,structural,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation pertains to flooring installation details, while the historical issue concerns structural attachment of glulam columns, indicating fundamentally different problems with no useful connection."
task_9725f0c2,ISSUE-24,Finish T-bar install Drawing: A2.2.2 (2ND FLOOR - REFLECTED CEILING PLAN),Abbott Alameda Office TI,flooring,06d35add-4a29-4b78-bd5d-9c9edc67c478,RFI-0432,B1 Deck Opening Prior to Concrete Pour,Southline Office,,"Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Apr 25, 2023, 4:05",not_relevant,"The historical issue regarding a deck opening prior to a concrete pour does not relate to the installation of T-bar finishes in a reflected ceiling plan, as they address different aspects of construction."
task_9725f0c2,ISSUE-24,Finish T-bar install Drawing: A2.2.2 (2ND FLOOR - REFLECTED CEILING PLAN),Abbott Alameda Office TI,flooring,5ea87292-648d-4603-b457-dc4475b3c730,RFI-34,Abbott Alameda 1420 HBP - Copy-Printer Room Wing Wall Adjustment Confirmation,Abbott Alameda Office TI,,Ava Ghiassi: Please see attached PDF.,not_relevant,The historical issue pertains to a wall adjustment in a different area of the project and does not address the flooring installation concern raised in the new observation.
task_9725f0c2,ISSUE-24,Finish T-bar install Drawing: A2.2.2 (2ND FLOOR - REFLECTED CEILING PLAN),Abbott Alameda Office TI,flooring,9ca27171-1833-4a6a-85c1-0eaadc11bcaf,RFI-2143,The overhead wayfinding signage at PSD is secured to structure with 2 vertical aircraft wires. This enables the signs to swing on windy days. It was observed at 3 locations that when wind is blowing f,Southline Office,,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The new observation pertains to flooring installation, while the historical issue involves overhead signage and its interaction with electrical components, making them fundamentally different issues with no useful connection."
task_9725f0c2,ISSUE-24,Finish T-bar install Drawing: A2.2.2 (2ND FLOOR - REFLECTED CEILING PLAN),Abbott Alameda Office TI,flooring,734af5d8-0c2c-40c1-9dc0-fb009ba399f1,RFI-046,Confirmation on Pony Wall Framing at the Drinking Fountain,Sutter Eden - Office TI,,"lynette brawley (Pratt Architecture, An Architectural Corporation - 10112521): Confirmed.
NMA",not_relevant,"The historical issue pertains to pony wall framing at a drinking fountain, which is unrelated to the flooring finish T-bar installation in the new observation."
task_dc64d5aa,RFI-82,"Per 6/26 BIM cluster meeting, DPR drywall requested clarification if gusset plates were to be framed at Corridor 262 and UPS Rooms. The segment A floor plan for level 2, drawing A02-01, references det",CoreSite Data Center,,ce7845ad-aec2-4036-ae4b-02daa1de0095,RFI-0230,"We understand to follow the missing marked dimension for the stiffener plate in detail-20/S5.42 as 8"", same as in detail-18/S5.42. Please review and confirm or advise otherwise.
The detail-16,20/S5.42",Southline Office,,"Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Feb 15, 2023, 5:44",not_relevant,"The historical issue pertains to welding and dimensions of structural components, while the new observation focuses on the framing and concealment of gusset plates, indicating fundamentally different problems."
task_dc64d5aa,RFI-82,"Per 6/26 BIM cluster meeting, DPR drywall requested clarification if gusset plates were to be framed at Corridor 262 and UPS Rooms. The segment A floor plan for level 2, drawing A02-01, references det",CoreSite Data Center,,52c039fa-c276-4786-8b8b-0c69f423f070,RFI-1449,"Ref: Detail 2/A8.07, SLP1 - 3075-074229 PSD Metal Panel and Terracotta Deferred Submittal 1. At all transitions from concrete spandrels to concrete columns, where terracotta occurs, DPR is proposing i",Southline Office,architectural,"Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached",not_relevant,"The new observation pertains to the framing and concealment of gusset plates in drywall, while the historical issue involves sealing gaps between concrete elements and does not address similar construction concerns."
task_dc64d5aa,RFI-82,"Per 6/26 BIM cluster meeting, DPR drywall requested clarification if gusset plates were to be framed at Corridor 262 and UPS Rooms. The segment A floor plan for level 2, drawing A02-01, references det",CoreSite Data Center,,2c7886af-15f5-4df3-bd99-cbf86e4b74e0,RFI-0663,The C4 wall type does not have drywall on one side and instead has sheet metal. Enlarged roof plan shows C4 walls and shows note 479 for walls to be lined with sheet metal. Note 479 does not appear on,Southline Office,,"Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Jun 29, 2023, 1:54",not_relevant,"The historical issue pertains to wall types and sheet metal, while the new observation focuses on gusset plates and gypsum board boxes, indicating fundamentally different construction concerns."
task_dc64d5aa,RFI-82,"Per 6/26 BIM cluster meeting, DPR drywall requested clarification if gusset plates were to be framed at Corridor 262 and UPS Rooms. The segment A floor plan for level 2, drawing A02-01, references det",CoreSite Data Center,,739e9876-9bfd-47a5-b308-18e6280fdf90,RFI-0271,"Detail-1 thru 7 shows 3 varieties of sleeves, passing through beams i.e, 2"", 4"" and 6"" sleeves. We are proceeding with 2"", 4"" and 6"" diameter holes in the beam webs per 15/S5.00. Please confirm.
If we",Southline Office,,"Please find response attached
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Mar 9, 20",not_relevant,"The historical issue pertains to beam penetrations and sleeve dimensions, which is unrelated to the framing and concealment of gusset plates discussed in the new observation."
task_dc64d5aa,RFI-82,"Per 6/26 BIM cluster meeting, DPR drywall requested clarification if gusset plates were to be framed at Corridor 262 and UPS Rooms. The segment A floor plan for level 2, drawing A02-01, references det",CoreSite Data Center,,4e02905a-b595-4913-af63-8bccdc0e8531,RFI-1373,Ref: A4.12 Please review attached proposed detail and markup for how to traffic coat around the fan array as recommended by the Gaco traffic coating manufacturer. Gap between fan array tube steel fram,Southline Office,"architectural, exterior envelope","Julia Morini (DES Architects & Engineers, Inc. - 10012655): Please see attached.",not_relevant,"The historical issue pertains to traffic coating around a fan array, while the new observation focuses on the framing and concealment of gusset plates, indicating fundamentally different construction concerns."
task_dc64d5aa,RFI-82,"Per 6/26 BIM cluster meeting, DPR drywall requested clarification if gusset plates were to be framed at Corridor 262 and UPS Rooms. The segment A floor plan for level 2, drawing A02-01, references det",CoreSite Data Center,,fbc12746-e5b2-4a4f-94c3-af2713bf527b,RFI-106,Abbott Alameda 1420 HBP - Stair 1 Lobby Soffit Demo and Framing Clarification,Abbott Alameda Office TI,architectural,Ava Ghiassi (FORGE - 10049724): Please see attached PDF.,not_relevant,"The historical issue pertains to a different project and focuses on soffit demo and framing, which does not relate to the specific clarification needed for gusset plates in the new observation."
task_dc64d5aa,RFI-82,"Per 6/26 BIM cluster meeting, DPR drywall requested clarification if gusset plates were to be framed at Corridor 262 and UPS Rooms. The segment A floor plan for level 2, drawing A02-01, references det",CoreSite Data Center,,f14bf3b8-e069-4e02-b954-9943ea1f39f0,RFI-0620,Onsite Curb Alignment with Exterior PSD Terracotta Wall Confirmation,Southline Office,civil/site,"Please see attached.
Julia Morini (DES Architects & Engineers, Inc. - 10012655) - Jun 19, 2023, 2:51",not_relevant,"The historical issue pertains to curb alignment with a terracotta wall, which is unrelated to the drywall and gusset plate clarification needed in the new observation."
task_dc64d5aa,RFI-82,"Per 6/26 BIM cluster meeting, DPR drywall requested clarification if gusset plates were to be framed at Corridor 262 and UPS Rooms. The segment A floor plan for level 2, drawing A02-01, references det",CoreSite Data Center,,45395904-1e5a-4aa5-924a-e2307e73d279,RFI-43,"Detail 2/T3.05 notes ""Where displays for adjacent offices occur back-to-back, offset junction boxes by one studbay to minimize sound transfer"". However, the detail shows equal spacing for centering th",Intuitive Surgical MOB,audio visual,"Felice Rosario Arrigotti (RMW Architecture + Interiors - 10024152): SALTER RESPONSE:
[Salter] Confir",not_relevant,"The new observation pertains to the framing and concealment of gusset plates in a construction context, while the historical issue focuses on the offsetting of junction boxes for sound transfer in audio-visual installations, making them fundamentally different issues with no useful connection."
